object_id,global_id,faa_identifier,name,latitude,longitude,airport_geom,elevation,icao_id,airport_type,service_city,state_abbreviation,country,oper_status,airport_use,iap_exists,dod_hiflip,far_91,far_93,mil_code,airspace_analysis,us_high,us_low,ak_high,ak_low,us_area,pacific
3410,6FF56B59-E284-4274-829F-F227BA864585,X25,Chalet Suzanne Air Strip,27.95381075,-81.60141982,POINT(-81.60141982 27.95381075),130,,Aerodome,Lake Wales,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3100,18280BEF-1028-42AA-B0BD-66893842EBD9,X55,Mid Florida At Eustis,28.84333874,-81.63008652,POINT(-81.63008652 28.84333874),167,,Aerodome,Eustis,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3253,7D46912B-376B-480B-B2B3-EAE742FBEA0F,01J,Hilliard Arpk,30.6859725,-81.9063464,POINT(-81.9063464 30.6859725),59,,Aerodome,Hilliard,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3737,5D0C90EB-CCAC-47D0-93C9-3ACAE7CB2D54,A51,Costin,29.75854913,-85.289089,POINT(-85.289089 29.75854913),13,,Aerodome,Port St Joe,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3808,A08CBD06-25A0-4F31-98C5-E580D8C76F40,X61,Bob White Fld,28.73527761,-81.62911985,POINT(-81.62911985 28.73527761),78,,Aerodome,Zellwood,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3021,E758ACCD-8402-4D8C-85D1-018BDBE5A0C8,0J8,Flying Ten,29.61892224,-82.50878125,POINT(-82.50878125 29.61892224),90,,Aerodome,Archer,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3617,AC3368A9-2EBD-42FB-A6D5-DE0CDCB93598,2J0,Wakulla Co,29.98946116,-84.3953957,POINT(-84.3953957 29.98946116),11,,Aerodome,Panacea,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3299,697B2413-0C27-403F-98FE-A2668114C5FC,X49,South Lakeland,27.93336324,-82.04397717,POINT(-82.04397717 27.93336324),110,,Aerodome,Lakeland,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3188,20D671E8-0FB6-45BE-A335-3A7D9AFC593B,1J6,Bob Lee Flight Strip,29.10411659,-81.31419755,POINT(-81.31419755 29.10411659),94,,Aerodome,Deland,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3616,34ED0A2B-B9EB-4CEA-B672-47D856F03508,48X,Arpt Manatee,27.64260232,-82.51992008,POINT(-82.51992008 27.64260232),27,,Aerodome,Palmetto,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3786,097EFD1E-B2C3-4CFC-A65B-4713121792BB,X52,New Hibiscus Arpk,27.63226014,-80.52755727,POINT(-80.52755727 27.63226014),25,,Aerodome,Vero Beach,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3358,6D91DA9D-30F7-4810-A034-0AB1E24AFF88,X58,Indiantown,27.037505,-80.44100279,POINT(-80.44100279 27.037505),30,,Aerodome,Indiantown,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4126,1FA88328-F05B-4246-8258-6A55B0D2CD4A,5A2,Warner Robins Air Park,32.56064509,-83.67675394,POINT(-83.67675394 32.56064509),409,,Aerodome,Warner Robins,GA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4234,BF5E29D3-60BE-4355-A637-085349BB9414,GA2,Alexander Mem,33.18345937,-84.37159445,POINT(-84.37159445 33.18345937),926,,Aerodome,Williamson,GA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4432,DDFC1EC7-38B8-46B9-9C61-A4B6301E67A5,0Y6,Lake Mills Muni,43.41367441,-93.51175762,POINT(-93.51175762 43.41367441),1260,,Aerodome,Lake Mills,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4335,1DEB3A6F-90D9-422E-83BB-5D094A806B9F,2VA,Zangger Vintage Arpk,43.44960338,-96.40255425,POINT(-96.40255425 43.44960338),1476,,Aerodome,Larchwood,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4398,3E467885-BD6D-49FE-BA44-71E1AD526F4E,IA8,Dyersville Area,42.49611303,-91.17986573,POINT(-91.17986573 42.49611303),980,,Aerodome,Dyersville,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4295,B97C0985-4B64-475E-8DE4-7E8A9B4976F3,0.00E+00,Corydon,40.75623512,-93.24034335,POINT(-93.24034335 40.75623512),1045,,Aerodome,Corydon,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4306,C6B92F05-5BF0-4615-908F-3173A319E132,Y76,Morningstar Fld,41.65432274,-93.64113105,POINT(-93.64113105 41.65432274),805,,Aerodome,Des Moines,IA,United States,Indefinite,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4566,2CF49D8E-8EB7-4BA4-963C-89839D3D0341,2Y1,Drake,42.31752147,-93.41516996,POINT(-93.41516996 42.31752147),1179,,Aerodome,Radcliffe,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4275,4108C553-A70C-4687-8DA3-942BE191D622,C11,Amana,41.79359093,-91.86477918,POINT(-91.86477918 41.79359093),712,,Aerodome,Amana,IA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4618,45C7444B-DBF3-4B39-93E9-3F84F0B3D707,C64,Cayuse Creek Usfs,46.66659048,-115.0731945,POINT(-115.0731945 46.66659048),3505,,Aerodome,Cayuse Creek,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4735,949801E5-25C5-44B1-A74A-9979AEFBF653,I92,Reed Ranch,44.89167278,-115.7130687,POINT(-115.7130687 44.89167278),4157,,Aerodome,Yellow Pine,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4621,A5AB8661-8490-4FA0-893B-E732F13DA8E4,C53,Lower Loon Creek,44.80867738,-114.8086728,POINT(-114.8086728 44.80867738),4200,,Aerodome,Challis,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4638,3E5E9047-962F-42EA-9B75-8E3CE0A5314D,C48,Wilson Bar Usfs,45.39667284,-115.4833465,POINT(-115.4833465 45.39667284),2275,,Aerodome,Dixie,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4503,6FCBED5F-03FF-4764-98BF-08F5170AE4E1,55H,Atlanta,43.8135169,-115.1350945,POINT(-115.1350945 43.8135169),5500,,Aerodome,Atlanta,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4796,8F7BF877-A64B-4E16-8110-CF5D8A11EC81,75C,Orogrande,45.72945064,-115.5277911,POINT(-115.5277911 45.72945064),4419,,Aerodome,Orogrande,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5263,739A1E55-463E-4ED1-82B8-55341D3F841D,0C8,Cushing Fld Ltd,41.51948274,-88.60563489,POINT(-88.60563489 41.51948274),640,,Aerodome,Newark,IL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4906,23E4ADE8-E975-4D7D-80DA-98F1E2165A6F,H49,Sackman Fld,38.45231266,-90.23606174,POINT(-90.23606174 38.45231266),420,,Aerodome,Columbia,IL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5588,6E1615B0-C1AE-48CB-BDF4-D2FF5E87E593,2C6,Tri-Co,40.77400753,-90.07442302,POINT(-90.07442302 40.77400753),661,,Aerodome,Yates City,IL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4956,613DE8B7-98A6-440E-A00C-70A36B0B6260,3G8,Gen-Arpk,41.43978542,-90.11006198,POINT(-90.11006198 41.43978542),645,,Aerodome,Geneseo,IL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5257,7E43E6D3-6444-426F-9134-2F41EF3AA95E,C55,Ogle Co,42.03725861,-89.39289156,POINT(-89.39289156 42.03725861),929,,Aerodome,Mount Morris,IL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5650,96B3426E-1D0E-4509-ABC6-926604578B13,78I,Pam's Place,39.5016547,-86.68850706,POINT(-86.68850706 39.5016547),795,,Aerodome,Eminence,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5773,A05A97C7-E520-4EF0-9D6D-3053DC3BA4DD,I80,Noblesville,40.00350761,-85.96453286,POINT(-85.96453286 40.00350761),821,,Aerodome,Noblesville,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5927,0E3F282A-A99E-458F-8773-F94692D524C2,4C2,Walker/Rowe Waterloo,41.43116931,-84.98163659,POINT(-84.98163659 41.43116931),900,,Aerodome,Waterloo,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5823,7ED79644-2EE4-40E5-B8C7-D4A8A9585BE5,C97,Lowell,41.23014664,-87.50770009,POINT(-87.50770009 41.23014664),675,,Aerodome,Lowell,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5691,9A53FA18-07AF-4E42-BE80-A3E16275026D,64I,Lee Bottom,38.63144905,-85.44342427,POINT(-85.44342427 38.63144905),470,,Aerodome,Hanover,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6402,00A087F4-E312-4C28-A988-DDC114ACA488,71K,Westport,37.64770102,-97.38370248,POINT(-97.38370248 37.64770102),1290,,Aerodome,Wichita,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6181,06133801-FE3B-4CD3-B018-D909222357C8,18K,Fowler,37.38428415,-100.1862032,POINT(-100.1862032 37.38428415),2483,,Aerodome,Fowler,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5943,B3D34B46-491E-41F2-9D52-6C1AA06A7806,2K8,Argonia Muni,37.27537316,-97.7587581,POINT(-97.7587581 37.27537316),1279,,Aerodome,Argonia,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5959,8DCC8825-4B4B-4E25-8411-912090976D66,5K0,Bressler Fld,39.74414554,-101.5564815,POINT(-101.5564815 39.74414554),3489,,Aerodome,Bird City,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6186,09DE7167-6A10-4148-96CA-B39D668E33EE,K34,Gardner Muni,38.80704302,-94.9563964,POINT(-94.9563964 38.80704302),1049,,Aerodome,Gardner,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6048,42F51723-3ECC-48F7-913E-3EA9F571159A,07S,Beaumont Hotel,37.6593108,-96.52769948,POINT(-96.52769948 37.6593108),1617,,Aerodome,Beaumont,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6616,1A2DCD44-A703-4A93-9BF5-EEAC60659613,9I3,West Liberty,37.91444067,-83.25194718,POINT(-83.25194718 37.91444067),934,,Aerodome,West Liberty,KY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6428,1FEF0B87-41AC-4F5F-9289-BF2BB3F085BF,I96,Columbia-Adair Co,37.0853468,-85.34718913,POINT(-85.34718913 37.0853468),818,,Aerodome,Columbia,KY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6341,944F9BBC-3194-493B-8FB5-65A975DD1A72,8M7,Tradewater,37.18592366,-87.67500536,POINT(-87.67500536 37.18592366),405,,Aerodome,Dawson Springs,KY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7066,3CBA48B4-441A-4C19-A03C-A66EF353F503,1M8,Myricks,41.83906413,-71.02647277,POINT(-71.02647277 41.83906413),73,,Aerodome,Berkley,MA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7571,145313EE-405E-47C9-81AF-DC32FA821812,ME5,Banks,44.16539798,-68.42816649,POINT(-68.42816649 44.16539798),100,,Aerodome,Swans Island,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7638,1BEA1867-A9C5-4C70-99BA-A182CBEF5024,63B,Limington-Harmon,43.76303673,-70.67247277,POINT(-70.67247277 43.76303673),292.3,,Aerodome,Limington,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7541,BE706CD9-406E-4BBA-853C-D7B16BF92C39,66B,Gillespie Fld,45.0296315,-67.36596617,POINT(-67.36596617 45.0296315),200,,Aerodome,Meddybemps,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7626,575CAA2F-2538-4076-9647-9E74E8A95C15,57B,Islesboro,44.30248132,-68.91058332,POINT(-68.91058332 44.30248132),88.3,,Aerodome,Islesboro,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7560,DA7979DB-D57D-47F4-956D-AA7131E945D2,98M,Greaton Airfield,43.57572559,-70.51885882,POINT(-70.51885882 43.57572559),170,,Aerodome,Saco,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7402,40C7A0FD-8289-4F87-9B3F-AB6F4D1B9902,ME2,Cutler Rgnl,44.68000921,-67.26436056,POINT(-67.26436056 44.68000921),55,,Aerodome,Cutler,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7535,50A72C36-79D4-42FD-A29B-98AC6FD7046F,B10,Bowman Fld,44.41000908,-70.14608374,POINT(-70.14608374 44.41000908),324.2,,Aerodome,Livermore Falls,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7406,EEAB9CFD-90DD-403C-B408-95D82E0FD2DF,3S2,Swans Fld,44.51414798,-70.40680606,POINT(-70.40680606 44.51414798),418.4,,Aerodome,Dixfield,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7491,D1C86AD8-1913-4DAB-9248-5C104AA6F558,08B,Merrymeeting Fld,44.00000902,-69.88713919,POINT(-69.88713919 44.00000902),61.2,,Aerodome,Bowdoinham,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7671,9195EEC2-9A4C-4D39-857D-4B0E7707EB57,ME6,Wales,44.17453682,-70.0189448,POINT(-70.0189448 44.17453682),210,,Aerodome,Wales,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7714,6BA3D8EE-135C-479B-882D-9DC85E010EF5,2M7,Hoffman's Black Mountain Aerodrome,45.53195309,-84.30806069,POINT(-84.30806069 45.53195309),677,,Aerodome,Cheboygan,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7873,6DA32A2D-2464-404A-8DF9-283AB7564C80,Z92,Harsens Island,42.5894263,-82.5756279,POINT(-82.5756279 42.5894263),580,,Aerodome,Harsens Island,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19331,1DC8BB96-3566-4231-BC52-A875431790DB,6Y3,North Fox Island,45.48210577,-85.78083475,POINT(-85.78083475 45.48210577),639,,Aerodome,North Fox Island,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7717,8881372C-1FC7-418D-8F5A-6E57C8A2E200,55G,Arnold Fld,43.29780837,-82.60786826,POINT(-82.60786826 43.29780837),784,,Aerodome,Croswell,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7973,C8CAC483-5ADE-4173-99E7-57ACADF2FA9E,3S5,Schiffer Acres,43.035871,-84.43387491,POINT(-84.43387491 43.035871),735,,Aerodome,St Johns,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7787,D69B0072-5588-4ECC-8473-CC18D59DE1DC,M61,Edward F Johnson,46.34522717,-87.78847437,POINT(-87.78847437 46.34522717),1446,,Aerodome,Ishpeming,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7854,B6D82A11-F36C-4DC9-A136-05CBF98CF33C,39Z,Flying-A-Ranch,43.10502676,-86.12366793,POINT(-86.12366793 43.10502676),630,,Aerodome,Fruitport,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7916,7A3CA442-F3FB-4234-99A0-7AE54098554C,0C5,Canadian Lakes,43.57701938,-85.28400522,POINT(-85.28400522 43.57701938),960,,Aerodome,Mecosta,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7600,BA767986-7C76-4487-85AF-8F6A852AFD6B,6G8,Shamrock Fld,42.09504918,-84.24078587,POINT(-84.24078587 42.09504918),995,,Aerodome,Brooklyn,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7969,448A57E1-656F-4E62-B6C8-C2FB4E5E3C28,5Y5,David's Landing,42.79778606,-82.53647652,POINT(-82.53647652 42.79778606),615,,Aerodome,St Clair,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7804,7AD3A25C-0CAB-4F15-AF43-3F842B5459BD,3L7,Milwrick Flying M,44.73835413,-83.37969698,POINT(-83.37969698 44.73835413),830,,Aerodome,Lincoln,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7596,4480C85B-8216-44BF-B06A-B6E3CC912C0B,6Y8,Welke,45.72117102,-85.52035003,POINT(-85.52035003 45.72117102),664,,Aerodome,Beaver Island,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7793,58A94C4C-3574-4808-B7CF-35B7479D75A7,4N0,Newman's,42.28893442,-85.75001579,POINT(-85.75001579 42.28893442),840,,Aerodome,Kalamazoo,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7910,9F0CAFAE-BCCC-48E1-9DF9-69361DA594BF,75G,Rossettie,42.19510532,-84.03086581,POINT(-84.03086581 42.19510532),1005,,Aerodome,Manchester,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7914,95BCB8BD-EE93-46C7-BC1C-F887354DE46E,27C,Mecosta Morton,43.63005459,-85.26149458,POINT(-85.26149458 43.63005459),1022,,Aerodome,Mecosta,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7846,6A87865D-74B3-40D4-B20B-3B1826A6EFF2,68R,Hamp,43.3994841,-84.80084978,POINT(-84.80084978 43.3994841),825,,Aerodome,Elwell,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7841,611AF8BA-C6C4-4734-92BA-431B1D56646A,59M,Torchport,45.05339601,-85.35668735,POINT(-85.35668735 45.05339601),640,,Aerodome,Eastport,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7985,09D62C23-41DA-497C-9BF3-4605BF54D4F9,38C,Cain Fld,43.59848049,-85.49247751,POINT(-85.49247751 43.59848049),897,,Aerodome,Stanwood,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7892,378E8192-0F24-489F-B7BC-17516F649536,24M,Wilderness Arpk,43.24475458,-85.7117142,POINT(-85.7117142 43.24475458),785,,Aerodome,Kent City,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7587,86D7F65C-AE53-4364-8088-4F0A14900F0F,4M4,Shady Lawn Fld,43.12859297,-84.38129795,POINT(-84.38129795 43.12859297),682,,Aerodome,Bannister,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7617,1CB5646C-D8C6-4FAD-B06E-EC50A6048676,7N4,Honey Acres,42.0778278,-83.98605884,POINT(-83.98605884 42.0778278),820,,Aerodome,Clinton,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7945,4C0E9BDD-672D-4BB5-B4E5-2A9A42D9F419,5N7,Hat Fld,43.0971987,-86.09462403,POINT(-86.09462403 43.0971987),625,,Aerodome,Nunica,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7954,901E0BC0-B37F-494F-9691-73CF240FFADC,52I,Gross,43.84689728,-84.01139375,POINT(-84.01139375 43.84689728),615,,Aerodome,Pinconning,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8078,DFD5EA60-CACF-4120-A260-AECCD5F40EBB,6Y9,Prickett-Grooms Fld,46.5086613,-88.70585384,POINT(-88.70585384 46.5086613),1372,,Aerodome,Sidnaw,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7754,D4182DF1-0ECA-4736-BD5B-012C6311D58A,5M6,Sugar Springs Arpk,44.14037925,-84.43698002,POINT(-84.43698002 44.14037925),956,,Aerodome,Gladwin,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7741,18EF4902-0937-41F4-9959-F2A7C76D95AD,2.00E+02,Sharpe's Strip,42.95161941,-82.77592105,POINT(-82.77592105 42.95161941),781,,Aerodome,Emmett,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8100,1E1E61F3-84B3-44FC-AD93-D7A1F28C3764,53W,Woodruff Lake,43.55448051,-84.97856068,POINT(-84.97856068 43.55448051),940,,Aerodome,Winn,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7737,E7339FFC-5393-4EDE-978A-AC8D027DEF59,2.00E+08,Cackleberry,42.42513315,-83.86854634,POINT(-83.86854634 42.42513315),890,,Aerodome,Dexter,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
